Index,Value
1765,4
1766,13
1767,3
1768,5
1769,2
1770,11
1771,2
1772,6
1773,7
1774,20
1775,6
1776,64
1777,99
1778,168
1779,337
1780,32
1781,27
1782,2
1783,13
1784,10
1785,3
1786,1
1787,2
1788,15
1789,3
1790,16
1791,10
1792,188
1793,186
1794,102
1795,12
1796,98
1797,33
1798,12
1799,17
1800,14
1801,45
1802,25
1803,10
1804,6
1805,5
1806,3
1807,6
1808,9
1809,18
1810,7
1811,34
1812,93
1813,13
1814,8
1815,6
1816,0
1817,3
1818,2
1819,4
1820,3
1821,9
1822,7
1823,4
1824,6
1825,1
1826,6
1827,2
1828,1
1829,0
1830,2
1831,62
1832,24
1833,33
1834,15
1835,3
1836,13
1837,10
1838,11
1839,2
1840,23
1841,9
1842,4
1843,4
1844,10
1845,2
1846,8
1847,68
1848,54
1849,14
1850,1
1851,1
1852,2
1853,5
1854,18
1855,9
1856,4
1857,6
1858,2
1859,9
1860,1
1861,6
1862,3
1863,5
1864,2
1865,5
1866,19
1867,8
1868,5
1869,15
1870,1
1871,5
1872,8
1873,2
1874,0
1875,2
1876,2
1877,8
1878,25
1879,11
1880,14
1881,0
1882,6
1883,4
1884,1
1885,4
1886,5
1887,1
1888,2
1889,15
1890,3
1891,7
1892,2
1893,0
1894,3
1895,2
1896,4
1897,37
1898,1
1899,0
1900,3
1901,15
1902,3
1903,7
1904,2
1905,0
1906,2
1907,6
1908,0
1909,6
1910,60
1911,1
1912,10
1913,11
1914,2
1915,12
1916,2
1917,0
1918,5
1919,54
1920,12
1921,3
1922,3
1923,6
1924,4
1925,4
1926,10
1927,1
1928,0
1929,215
1930,7
1931,272
1932,44
1933,2
1934,12
1935,1
1936,10
1937,28
1938,5
1939,14
1940,12
1941,7
1942,15
1943,5
1944,0
1945,4
1946,13
1947,1
1948,0
1949,0
1950,3
1951,9
1952,4
1953,11
1954,6
1955,6
1956,18
1957,2
1958,10
1959,16
1960,12
1961,9
1962,13
1963,5
1964,5
1965,33
1966,72
1967,3
1968,17
1969,70
1970,27
1971,39
1972,9
1973,16
1974,28
1975,0
1976,20
1977,13
1978,8
1979,441
1980,0
1981,1
1982,2
1983,25
1984,1
1985,6
1986,0
1987,20
1988,21
1989,13
1990,73
1991,21
1992,1
1993,2
1994,0
1995,8
1996,25
1997,1
1998,23
1999,23
2000,4
2001,14
2002,5
2003,9
2004,14
2005,2
2006,4
2007,3
2008,18
2009,12
2010,7
2011,25
2012,4
2013,2
2014,19
2015,6
2016,2
2017,3
2018,0
2019,6
2020,2
2021,5
2022,2
2023,10
2024,5
2025,3
2026,6
2027,4
2028,2
2029,0
2030,5
2031,7
2032,7
2033,4
2034,6
2035,4
2036,4
2037,0
2038,14
2039,5
2040,8
2041,0
2042,2
2043,0
2044,3
2045,19
2046,7
2047,1
2048,13
2049,9
2050,3
2051,23
2052,2
2053,4
2054,2
2055,0
2056,3
2057,9
2058,2
2059,104
2060,8
2061,2
2062,0
2063,8
2064,3
2065,2
2066,12
2067,51
2068,2
2069,48
2070,26
2071,5
2072,3
2073,1
2074,4
2075,1
2076,0
2077,12
2078,6
2079,9
2080,8
2081,0
2082,18
2083,6
2084,14
2085,9
2086,15
2087,25
2088,7
2089,0
2090,6
2091,2
2092,1
2093,2
2094,4
2095,8
2096,0
2097,1
2098,1
2099,56
2100,23
2101,2
2102,3
2103,0
2104,3
2105,3
2106,16
2107,6
2108,13
2109,13
2110,12
2111,13
2112,3
2113,2
2114,1
2115,0
2116,0
2117,9
2118,52
2119,6
2120,0
2121,36
2122,27
2123,27
2124,3
2125,12
2126,78
2127,31
2128,19
2129,64
2130,2
2131,2
2132,1
2133,2
2134,3
2135,4
2136,3
2137,6
2138,9
2139,9
2140,7
2141,0
2142,2
2143,7
2144,1
2145,144
2146,116
2147,0
2148,13
2149,32
2150,2
2151,6
2152,6
2153,26
2154,9
2155,1
2156,3
2157,8
2158,4
2159,4
2160,2
2161,1
2162,2
2163,9
2164,2
2165,10
2166,17
2167,5
2168,42
2169,6
2170,2
2171,12
2172,0
2173,1
2174,2
2175,0
2176,5
2177,2
2178,0
2179,0
2180,2
2181,3
2182,1
2183,10
2184,7
2185,1
2186,11
2187,12
2188,76
2189,14
