Index,Value
2881,63
2882,15
2883,28
2884,2
2885,16
2886,14
2887,24
2888,25
2889,16
2890,4
2891,11
2892,16
2893,11
2894,14
2895,1
2896,0
2897,65
2898,44
2899,15
2900,61
2901,33
2902,6
2903,70
2904,121
2905,30
2906,3
2907,6
2908,4
2909,2
2910,62
2911,52
2912,2
2913,15
2914,8
2915,26
2916,20
2917,21
2918,7
2919,6
2920,2
2921,40
2922,9
2923,1
2924,5
2925,3
2926,26
2927,113
2928,18
2929,2
2930,1
2931,2
2932,9
2933,434
2934,54
2935,20
2936,184
2937,17
2938,100
2939,185
2940,141
2941,36
2942,18
2943,15
2944,11
2945,5
2946,80
2947,130
2948,1
2949,18
2950,55
2951,23
2952,53
2953,79
2954,12
2955,67
2956,30
2957,21
2958,1223
2959,2365
2960,652
2961,492
2962,170
2963,105
2964,189
2965,349
2966,9
2967,1
2968,109
2969,18
2970,13
2971,6
2972,123
2973,108
2974,309
2975,90
2976,4
2977,7
2978,15
2979,8
2980,16
2981,0
2982,2
2983,4
2984,7
2985,9
2986,10
2987,34
2988,11
