Index,Value
2979,0
2980,2
2981,1
2982,3
2983,4
2984,2
2985,4
2986,1
2987,3
2988,0
2989,1
2990,10
2991,95
2992,30
2993,6
2994,17
2995,23
2996,20
2997,24
2998,82
2999,1
3000,2
3001,1
3002,2
3003,7
3004,9
3005,0
3006,0
3007,5
3008,11
3009,14
3010,12
3011,6
3012,48
3013,33
3014,9
3015,162
3016,9
3017,20
3018,200
3019,78
3020,27
3021,31
3022,29
3023,12
3024,6
3025,2
3026,0
3027,2
3028,3
3029,2
3030,4
3031,1
3032,1
3033,0
3034,1
3035,2
3036,2
3037,3
3038,1
3039,0
3040,1
3041,3
3042,0
3043,2
3044,0
3045,8
3046,23
3047,4
3048,28
3049,41
3050,28
3051,25
3052,9
3053,2
3054,25
3055,4
3056,3
3057,2
3058,1
3059,0
3060,14
3061,6
3062,0
3063,3
3064,1
3065,0
3066,3
3067,4
3068,1
3069,0
3070,1
3071,72
3072,0
3073,261
3074,141
3075,722
3076,59
3077,0
3078,3
3079,2
3080,3
3081,1
3082,0
3083,8
3084,259
3085,6
3086,0
3087,1
3088,3
3089,0
3090,5
3091,4
3092,4
3093,89
3094,34
3095,821
3096,523
3097,50
3098,35
3099,366
3100,137
3101,387
3102,625
3103,204
3104,351
3105,6
3106,357
3107,41
3108,148
3109,143
3110,95
3111,28
3112,100
3113,5
3114,0
3115,64
3116,10
3117,235
3118,13
3119,29
3120,85
3121,17
3122,14
3123,9
3124,52
3125,16
3126,112
3127,403
3128,116
3129,69
3130,366
3131,35
3132,11
3133,16
3134,9
3135,23
3136,11
3137,49
3138,12
3139,10
3140,25
3141,9
3142,22
3143,38
3144,15
3145,1
3146,1
3147,5
3148,2
3149,2
3150,11
3151,1
3152,41
3153,42
3154,19
3155,22
3156,28
3157,1
3158,17
3159,0
3160,2
3161,4
3162,3
3163,8
3164,1
3165,2
3166,5
3167,3
3168,30
3169,23
3170,122
3171,4
3172,6
3173,11
3174,9
3175,49
3176,7
3177,114
3178,240
3179,117
3180,94
3181,266
3182,194
3183,21
3184,21
3185,5
3186,5
3187,3
3188,0
3189,2
3190,4
3191,9
3192,2
3193,1
3194,4
3195,1
3196,3
3197,2
3198,6
3199,3
3200,20
3201,2
3202,3
3203,4
3204,8
3205,3
3206,2
3207,7
3208,4
3209,2
3210,1
3211,3
3212,64
3213,134
3214,26
3215,235
3216,10
3217,168
3218,5
3219,25
3220,40
3221,299
3222,36
3223,26
3224,21
3225,7
3226,13
3227,4
3228,4
3229,8
3230,41
3231,17
3232,21
3233,10
3234,5
3235,9
3236,11
3237,14
3238,1
3239,48
3240,14
3241,20
3242,5
3243,9
3244,3
3245,0
3246,6
3247,0
3248,4
3249,1
3250,8
3251,12
3252,18
3253,22
3254,19
3255,9
3256,4
3257,5
3258,9
3259,4
3260,5
3261,10
3262,10
3263,10
3264,6
3265,3
3266,7
3267,6
3268,2
3269,2
3270,33
3271,4
3272,16
3273,10
3274,38
3275,16
3276,12
3277,0
3278,1
3279,9
3280,6
3281,11
3282,12
3283,6
3284,8
3285,5
3286,12
3287,29
3288,113
3289,10
3290,1
3291,44
3292,15
3293,4
3294,6
3295,8
3296,1
3297,5
3298,4
3299,10
3300,18
3301,12
3302,1
3303,30
3304,8
3305,4
3306,19
3307,13
3308,5
3309,2
3310,2
3311,9
3312,36
3313,5
3314,25
3315,7
3316,2
3317,7
3318,4
3319,0
3320,8
3321,6
3322,14
3323,3
3324,6
3325,10
3326,35
3327,3
3328,1
3329,7
3330,5
3331,30
3332,159
3333,3
3334,11
3335,1
3336,0
3337,3
3338,22
3339,2
3340,9
3341,5
3342,5
3343,22
3344,69
3345,14
3346,0
3347,9
3348,2
3349,0
3350,0
3351,0
3352,0
3353,0
3354,0
3355,0
3356,0
3357,27
3358,6
3359,2
3360,30
3361,4
3362,12
3363,12
3364,7
3365,17
3366,2
3367,20
3368,2
3369,36
3370,46
3371,116
3372,7
3373,32
3374,7
3375,28
3376,20
3377,93
3378,54
3379,20
3380,5
3381,0
3382,5
3383,27
3384,3
3385,5
3386,4
3387,44
3388,1
3389,2
3390,5
3391,2
3392,30
3393,8
3394,60
3395,55
3396,65
3397,5
3398,7
3399,8
3400,8
3401,4
3402,8
3403,7
3404,3
3405,24
3406,50
3407,38
3408,31
3409,69
3410,16
3411,19
3412,10
3413,9
3414,3
3415,10
3416,9
3417,42
3418,35
3419,10
3420,12
3421,67
3422,9
3423,5
3424,2
3425,54
3426,9
3427,45
3428,62
3429,23
3430,775
3431,7
3432,294
3433,9
3434,55
3435,14
3436,46
3437,30
3438,30
3439,16
3440,152
3441,14
3442,6
3443,5
3444,8
3445,81
3446,60
3447,46
3448,0
3449,8
3450,1
3451,9
3452,4
3453,18
3454,5
3455,4
3456,8
3457,8
3458,9
3459,38
3460,84
3461,56
3462,19
3463,2
3464,2
3465,45
3466,9
3467,1
3468,13
3469,0
3470,1
3471,16
3472,5
3473,0
3474,10
3475,4
3476,2
3477,139
3478,3
3479,30
3480,9
3481,9
3482,14
3483,2
3484,31
3485,24
3486,9
3487,4
3488,2
3489,2
3490,6
3491,17
3492,61
3493,5
3494,1
3495,2
3496,0
3497,1
3498,3
3499,4
3500,3
3501,4
3502,2
3503,33
3504,12
3505,1
3506,2
3507,10
3508,3
3509,1
3510,8
3511,2
3512,6
3513,3
3514,4
3515,7
3516,4
3517,21
3518,18
3519,19
3520,2
3521,0
3522,14
3523,4
3524,8
3525,6
3526,2
3527,15
3528,3
3529,3
3530,0
3531,3
3532,0
3533,2
3534,3
3535,0
3536,1
3537,2
3538,5
3539,7
3540,8
3541,5
3542,2
3543,0
3544,5
3545,31
3546,3
3547,16
3548,0
3549,2
3550,4
3551,4
3552,0
3553,5
3554,1
3555,3
3556,4
3557,2
3558,4
3559,2
3560,2
3561,2
3562,5
3563,5
3564,7
3565,6
3566,1
3567,2
3568,2
3569,1
3570,1
3571,39
3572,3
3573,7
3574,2
3575,2
3576,5
3577,5
3578,3
3579,1
3580,3
3581,0
3582,4
3583,15
3584,3
3585,3
3586,7
3587,2
3588,2
3589,1
3590,0
3591,6
3592,14
3593,1
3594,16
3595,5
3596,1
3597,2
3598,7
3599,1
3600,3
3601,2
3602,1
3603,0
3604,0
3605,3
3606,1
3607,82
3608,0
3609,1
3610,4
3611,4
3612,6
3613,3
3614,0
3615,2
3616,0
3617,3
3618,1
3619,1
3620,1
3621,3
3622,2
3623,5
3624,2
3625,8
3626,11
3627,0
3628,0
3629,9
3630,6
3631,2
3632,22
3633,6
3634,8
3635,1
3636,3
3637,0
3638,0
3639,3
3640,1
3641,1
3642,6
3643,0
3644,6
3645,1
3646,18
3647,1
3648,14
3649,2
3650,15
3651,48
3652,2
3653,1
3654,5
3655,2
3656,3
3657,10
3658,3
3659,2
3660,2
3661,0
3662,1
3663,2
3664,2
3665,6
3666,3
3667,5
3668,11
3669,2
3670,1
3671,41
3672,2
3673,49
3674,7
3675,0
3676,2
3677,0
3678,2
3679,0
3680,1
3681,6
3682,1
3683,131
3684,1
3685,125
3686,11
3687,156
3688,7
3689,6
3690,1
3691,0
3692,1
3693,26
3694,26
3695,1
3696,0
3697,9
3698,3
3699,4
3700,3
3733,0
3734,0
3735,0
3736,0
3737,0
3738,0
3739,0
3740,0
3741,0
3742,0
3743,0
3744,0
3745,0
3746,0
3747,0
3748,0
3749,0
3750,0
3751,0
3752,0
3753,0
3754,0
3755,0
3757,0
3758,0
3759,0
3770,0
3771,0
3782,0
3788,0
3801,0
3802,0
3803,0
3804,0
3805,0
3806,0
3807,0
3808,0
3809,0
3810,0
3811,0
3812,0
3813,0
3814,0
3817,0
3818,0
3819,0
3820,0
3821,0
3822,0
3823,0
3824,0
3825,0
3826,0
3827,0
3829,0
3830,0
3831,0
3832,0
3833,0
3834,0
3835,0
3836,0
3837,0
3838,0
3839,0
3840,0
3841,0
3842,0
3843,0
3844,0
3845,0
3846,0
3847,0
3848,0
3849,0
3850,0
3851,0
3852,0
3853,0
3854,0
3855,0
3856,0
3857,0
3858,0
3859,0
3861,0
3862,0
3864,0
3865,0
3866,0
3867,0
3868,0
3869,0
3870,0
3871,0
3872,0
3873,0
3874,0
3876,0
3877,0
3878,0
3879,0
3880,0
3881,0
3882,0
3883,0
3884,0
3885,0
3886,0
3887,0
3889,0
3890,0
3891,0
3892,0
3893,0
3895,0
3896,0
3898,0
3899,0
3900,0
3901,0
3902,0
3903,0
3904,0
3905,0
3906,0
3907,0
3908,0
3909,0
3910,0
3911,0
3912,0
3913,0
3915,0
3916,0
3920,0
3921,0
3922,0
3925,0
3926,0
3927,0
3929,0
3930,0
3939,0
3940,0
3947,0
