Index,Value
2280,389
2281,1192
2282,350
2283,322
2284,162
2285,58
2286,46
2287,106
2288,99
2289,17
2290,16
2291,47
2292,152
2293,204
2294,49
2295,808
2296,276
2297,406
2298,641
2299,459
2300,115
2301,78
2302,76
2303,19
2304,231
2305,134
2306,32
2307,387
2308,33
2309,83
2310,211
2311,432
2312,83
2313,24
2314,151
2315,46
2316,133
2317,36
2318,775
2319,270
2320,340
2321,346
2322,359
2323,259
2324,344
2325,139
2326,114
2327,117
2328,50
2329,172
2330,61
2331,33
2332,0
2333,1
2334,15
2335,3
2336,38
2337,24
2338,11
2339,34
2340,24
2341,42
2342,5
2343,28
2344,37
2345,33
2346,9
2347,9
2348,28
2349,22
2350,230
2351,60
2352,223
2353,201
2354,32
2355,165
2356,115
2357,272
2358,26
2359,40
2360,22
2361,20
2362,17
2363,137
2364,55
2365,61
2366,159
2367,107
2368,62
2369,38
2370,35
2371,143
2372,30
2373,209
2374,79
2375,63
2376,55
2377,44
2378,3
2379,32
2380,31
2381,1
2382,2
2383,92
2384,53
2385,31
2386,28
2387,71
2388,233
2389,173
2390,375
2391,275
2392,654
2393,85
2394,672
2395,442
2396,212
2397,410
2398,165
2399,186
2400,259
2401,272
2402,129
2403,418
2404,68
2405,95
2406,104
2407,138
2408,100
2409,147
2410,181
2411,175
2412,57
2413,272
2414,443
2415,127
2416,97
2417,71
2418,147
2419,123
2420,94
2421,215
2422,24
2423,119
2424,57
2425,176
2426,41
2427,317
2428,94
2429,41
2430,47
2431,53
2432,69
2433,19
2434,68
2435,20
2436,26
2437,28
2438,74
2439,4
2440,554
2441,526
2442,129
2443,60
2444,164
2445,45
2446,21
2447,16
2448,12
2449,6
2450,25
2451,52
2452,46
2453,140
2454,51
2455,72
2456,51
2457,18
2458,18
2459,34
2460,35
2461,17
2462,4
2463,9
2464,28
2465,98
2466,21
2467,35
2468,181
2469,63
2470,150
2471,51
2472,43
2473,294
2474,173
2475,16
2476,434
2477,106
2478,35
2479,247
2480,51
2481,725
2482,60
2483,24
2484,24
2485,51
2486,171
2487,32
2488,94
2489,37
2490,121
2491,65
2492,73
2493,209
2494,198
2495,39
2496,93
2497,27
2498,49
2499,91
2500,39
2501,30
2502,53
2503,22
2504,25
2505,87
2506,56
2507,28
2508,74
2509,21
2510,90
2511,244
2512,74
2513,76
2514,90
2515,137
2516,33
2517,194
2518,24
2519,22
2520,158
2521,47
2522,3
2523,271
2524,92
2525,24
2526,146
2527,82
2528,56
2529,6
2530,138
2531,45
2532,46
2533,53
2534,101
2535,51
2536,93
2537,135
2538,32
2539,14
2540,79
2541,66
2542,41
2543,12
2544,25
2545,28
2546,2
2547,2
2548,5
2549,91
2550,46
2551,17
2552,43
2553,26
2554,124
2555,22
2556,36
2557,87
2558,83
2559,51
2560,16
2561,282
2562,92
2563,19
2564,2450
2565,539
2566,125
2567,38
2568,8
2569,158
2570,744
2571,1049
2572,263
2573,193
2574,48
2575,93
2576,151
2577,47
2578,54
2579,96
2580,128
2581,113
2582,96
2583,98
2584,253
2585,68
2586,432
2587,136
2588,349
2589,394
2590,164
2591,350
2592,204
2593,301
2594,74
2595,104
2596,165
2597,210
2598,603
2599,61
2600,71
2601,32
2602,185
2603,62
2604,31
2605,45
2606,18
2607,18
2608,77
2609,94
2610,49
2611,456
2612,26
2613,43
2614,23
2615,15
2616,59
2617,105
2618,76
2619,57
2620,38
2621,31
2622,373
2623,161
2624,1906
2625,820
2626,245
2627,463
2628,230
2629,202
2630,88
2631,88
2632,38
2633,78
2634,329
2635,104
2636,252
2637,335
2638,356
2639,13
2640,29
2641,277
2642,308
2643,36
2644,105
2645,53
2646,186
2647,236
2648,59
2649,85
2650,66
2651,371
2652,49
2653,42
2654,17
2655,19
2656,22
2657,65
2658,15
2659,37
2660,33
2661,46
2662,16
2663,44
2664,2
2665,39
2666,132
2667,144
2668,38
2669,3
2670,11
2671,14
2672,38
2673,39
2674,43
2675,26
2676,8
2677,81
2678,31
2679,42
2680,39
2681,26
2682,15
2683,55
2684,21
2685,17
2686,35
2687,6
2688,0
2689,20
2690,34
2691,15
2692,0
2693,51
2694,30
2695,14
2696,20
2697,21
2698,21
2699,24
2700,29
2701,37
2702,5
2703,35
2704,52
2705,110
2706,7
2707,28
2708,38
2709,51
2710,117
2711,74
2712,26
2713,72
2714,30
2715,27
2716,7
2717,34
2718,18
2719,27
2720,28
2721,80
2722,241
2723,112
2724,237
2725,25
2726,46
2727,80
2728,174
2729,268
2730,42
2731,20
2732,52
2733,36
2734,30
2735,58
2736,15
2737,94
2738,324
2739,136
2740,11
2741,159
2742,24
2743,56
2744,157
2745,16
2746,13
2747,22
2748,7
2749,15
2750,134
2751,63
2752,51
2753,23
2754,209
2755,89
2756,38
2757,123
2758,22
2759,8
2760,41
2761,41
2762,28
2763,60
2764,45
2765,140
2766,26
2767,39
2768,68
2769,56
2770,29
2771,47
2772,32
2773,43
2774,42
2775,44
2776,89
2777,44
2778,166
2779,162
2780,89
2781,160
2782,81
2783,477
2784,50
2785,30
2786,32
2787,67
2788,35
2789,13
2790,58
2791,288
2792,72
2793,53
2794,438
2795,78
2796,20
2797,26
2798,21
2799,21
2800,54
2801,69
2802,65
2803,49
2804,292
2805,273
2806,339
2807,168
2808,4142
2809,88
2810,72
2811,23
2812,41
2813,240
2814,32
2815,35
2816,46
2817,38
2818,58
2819,148
2820,92
2821,22
2822,43
2823,44
2824,414
2825,351
2826,311
2827,54
2828,47
2829,32
2830,56
2831,6
2832,78
2833,44
2834,95
2835,236
2836,179
2837,260
2838,66
2839,298
2840,84
2841,64
2842,88
2843,133
2844,23
2845,25
2846,42
2847,41
2848,75
2849,56
2850,213
2851,85
2852,24
2853,311
2854,70
2855,59
2856,213
2857,166
2858,235
2859,85
2860,150
2861,135
2862,1146
2863,365
2864,2
2865,23
2866,1420
2867,973
2868,623
2869,264
2870,361
2871,471
2872,388
2873,83
2874,872
2875,158
2876,1777
2877,744
2878,51
2879,59
2880,175
2881,564
2882,334
2883,268
2884,1
2885,152
2886,137
2887,296
2888,937
2889,577
2890,285
2891,941
2892,99
2893,151
2894,29
2895,15
2896,4
2897,58
2898,35
2899,58
2900,86
2901,22
2902,34
2903,54
2904,328
2905,234
2906,2
2907,5
2908,2
2909,1
2910,19
2911,129
2912,7
2913,80
2914,50
2915,36
2916,100
2917,139
2918,498
2919,80
2920,101
2921,457
2922,29
2923,42
2924,96
2925,123
2926,190
2927,74
2928,60
2929,250
2930,85
2931,738
2932,875
2933,645
2934,607
2935,245
2936,84
2937,74
2938,361
2939,303
2940,227
2941,115
2942,31
2943,66
2944,29
2945,56
2946,147
2947,331
2948,105
2949,54
2950,148
2951,41
2952,129
2953,104
2954,71
2955,82
2956,196
2957,154
2958,182
2959,903
2960,210
2961,269
2962,198
2963,131
2964,259
2965,455
2966,32
2967,24
2968,168
